,Price,Prediction,error_percentage
828,455000,418147.06,-8.099547252747254
27504,1320000,1280469.27,-2.994752272727271
19925,988000,958706.0,-2.96497975708502
28300,1360000,1517800.0,11.602941176470589
44880,4268000,3926553.0,-8.000164011246486
41084,2678000,3413764.88,27.474416728902163
54373,435000,483625.49,11.178273563218388
27312,1305000,1257167.0,-3.6653639846743293
27142,1300000,1433200.0,10.246153846153847
18039,930000,1391948.81,49.67191505376345
36861,1850000,1674014.0,-9.512756756756758
27064,1299900,1261163.0433333332,-2.979995127830355
957,459000,501788.88,9.322196078431373
22958,1100000,1062876.04,-3.3749054545454507
5498,695000,683809.0,-1.6102158273381295
42672,3450000,2854967.19,-17.24732782608696
16371,487500,513137.35,5.258943589743585
7504,728000,710058.0,-2.4645604395604392
17738,924000,1060614.0,14.785064935064934
40534,2500000,2042772.99,-18.2890804
5271,690000,682899.0,-1.0291304347826087
51333,609000,644543.0,5.836288998357963
1885,640000,584302.0,-8.7028125
698,452000,474750.87,5.03337831858407
13499,850000,876180.08,3.080009411764701
37344,1900000,1763200.5,-7.199973684210527
26517,1278888,1066654.0,-16.595198328547927
39360,2250000,1948293.09,-13.409195999999996
24873,1200000,1593528.88,32.79407333333332
40131,2410000,2099797.88,-12.871457261410793
26851,1295000,1394916.0,7.715521235521236
4410,678000,619752.0,-8.591150442477877
17054,900000,924837.0,2.7596666666666665
13576,853000,1008521.0,18.232239155920283
51861,615900,682876.0,10.874492612437084
24041,1160000,1196195.0,3.1202586206896554
32435,1502500,2154231.55,43.37647587354408
31504,1457142,1512956.07,3.830379606105655
5942,699999,626710.0,-10.469872099817286
14343,874900,868757.0,-0.7021373871299577
18810,950476,919233.17,-3.28707195131702
23701,1150000,1200099.94,4.356516521739126
27995,1349000,1137613.0,-15.669903632320237
41919,2990000,2935440.0,-1.8247491638795985
52894,630000,648227.0,2.893174603174603
50800,600000,642950.0,7.158333333333333
25317,1220000,1362538.0,11.68344262295082
6970,719900,720001.0,0.014029726350882068
8483,745000,748764.0,0.505234899328859
25448,1228500,1269377.56,3.3274367114367163
49606,585000,530049.39,-9.393266666666664
49145,577888,561595.64,-2.819293703970317
24949,1200000,1140813.98,-4.932168333333335
3763,668000,667368.82,-0.09448802395210348
41050,2660000,2612194.5,-1.7971992481203007
8969,750000,708282.2,-5.56237333333334
45581,6380000,6211735.88,-2.6373686520376194
6730,715000,762671.0,6.667272727272727
25858,1250000,1104351.99,-11.6518408
6131,701000,629835.0,-10.151925820256775
4251,675000,656082.0,-2.8026666666666666
40517,2500000,1357164.0,-45.71344
8364,742000,717127.0,-3.352156334231806
14128,868000,827706.0,-4.642165898617511
5645,698000,729128.0,4.4595988538681945
48887,574000,601788.0,4.841114982578397
36994,1860000,1716068.0,-7.738279569892473
20884,1015900,883003.83,-13.081619253863575
14069,866600,848535.38,-2.0845395799676893
7936,735000,724241.0,-1.463809523809524
52490,625000,604218.42,-3.3250527999999933
51616,612000,590069.3,-3.5834477124182933
13710,858000,835444.88,-2.628801864801864
15280,898000,679922.88,-24.28475723830735
12567,830000,792623.5,-4.503192771084338
49855,588000,545715.52,-7.191238095238092
48179,562000,560233.38,-0.3143451957295365
39968,2380000,2843776.03,19.48638781512604
29342,1410000,1620356.46,14.918897872340423
7591,729900,749703.0,2.7131113851212496
29198,1400000,1079359.5,-22.902892857142856
17196,905000,850816.0,-5.987182320441989
6745,715000,745407.02,4.252730069930073
37139,1880000,1970168.5,4.796196808510638
21936,1064000,1028327.0,-3.3527255639097744
50059,590000,556370.0,-5.7
26322,1268800,1061251.0,-16.357897225725093
35550,1718000,1623728.55,-5.4872788125727565
43582,520000,617110.0,18.675
39014,2195000,2158001.98,-1.6855589977220964
31917,1485000,1542871.65,3.8970808080808017
2103,643800,617880.9999999999,-4.025939732836303
23661,1149000,1088393.88,-5.27468407310706
32883,1539000,1548632.98,0.6259246263807655
31437,1450000,1559443.0,7.547793103448276
20026,989900,946385.0,-4.395898575613699
43142,515000,515278.0,0.05398058252427184
29153,1400000,1890568.88,35.040634285714276
21687,1050000,1188958.13,13.234107619047608
2093,643000,669642.5,4.1434681181959565
22016,1068000,1075211.87,0.6752687265917707
48459,567440,532699.99,-6.122234949950657
7225,723000,716772.05,-0.861403872752414
22426,1088000,978654.0,-10.05018382352941
49710,585000,639617.0,9.336239316239316
34800,1668000,1535204.87,-7.96133872901678
42405,3280000,2119356.62,-35.38546890243902
25612,1238000,1275772.19,3.05106542810985
34679,1655000,1951140.0,17.893655589123867
50872,600000,609172.5,1.52875
21950,1065000,993978.88,-6.668649765258215
43968,525000,476464.0,-9.244952380952382
19649,979000,984177.0,0.5288049029622063
54043,425000,451457.8,6.225364705882351
28501,1370000,1222840.67,-10.741556934306574
17663,920000,873023.57,-5.10613369565218
24040,1160000,1137373.98,-1.950518965517243
31255,1448000,1441507.56,-0.4483729281767917
21116,1028000,1084670.0,5.512645914396887
21903,1060000,1091215.88,2.944894339622631
19399,970000,933072.04,-3.8070061855670065
43825,525000,518143.88,-1.3059276190476181
10240,779000,811200.0,4.133504492939666
26507,1278000,1399587.0,9.513849765258216
42368,3250000,3234781.6,-0.46825846153845874
12425,828000,799530.86,-3.4383019323671515
1544,635000,659591.6,3.872692913385823
22530,1090000,1088378.0,-0.14880733944954128
39153,2200000,2096685.0,-4.696136363636364
47298,547000,552688.88,1.04001462522852
21573,1050000,1202265.0,14.501428571428571
13827,860000,940469.63,9.356933720930233
1699,638000,770996.0,20.84576802507837
41512,2805000,2470387.24,-11.92915365418894
1668,637500,643462.99,0.9353709803921554
33998,1600000,1926657.0,20.416062500000002
3344,660000,596495.4,-9.621909090909089
7079,720000,722909.55,0.4041041666666731
14562,879000,1046970.99,19.109327645051195
41249,2720000,3256436.5,19.721930147058824
20743,1006657,965028.82,-4.135289378606621
28212,1350800,1622910.6,20.14440331655316
28680,1380000,1122112.76,-18.687481159420287
11064,796000,888704.0,11.646231155778894
17052,900000,1664229.0,84.91433333333333
7445,726868,739121.0,1.6857256062999058
53690,418000,430469.0,2.983014354066986
22188,1075000,930873.47,-13.407119069767445
54320,433000,409899.0,-5.3351039260969975
49098,576000,541866.76,-5.925909722222221
36683,1825000,1923173.64,5.3793775342465695
38544,2099900,1381073.15,-34.231480070479556
51218,606000,629477.88,3.874237623762377
33885,1600000,1730794.54,8.174658750000003
23149,1115000,1023988.72,-8.162446636771303
5375,692000,660378.0,-4.569653179190752
11890,815000,872908.0,7.105276073619632
32499,1510000,1399624.99,-7.309603311258278
12935,839900,863481.0,2.807596142397905
30843,508000,508682.99,0.13444685039369894
50691,599800,626225.88,4.405781927309104
47864,558888,550613.26,-1.480572136098823
16729,492000,511472.99,3.9579247967479656
18317,940000,936650.0,-0.35638297872340424
47771,556900,541878.0,-2.6974322140420184
27792,1334000,1260971.62,-5.474391304347818
43294,517000,523024.0,1.165183752417795
21075,1025000,1044819.1,1.933570731707315
50926,600000,623595.13,3.9325216666666676
35062,1688000,1186698.0,-29.69798578199052
34886,1675000,1492480.92,-10.89666149253732
2223,645000,615640.93,-4.551793798449604
15037,889900,929022.12,4.396237779525789
10470,782000,783750.0,0.2237851662404092
24481,1188000,1051137.48,-11.520414141414143
16281,485000,472758.95,-2.523927835051544
32917,1540000,1465523.8,-4.836116883116881
44212,529000,509078.35,-3.7659073724007603
43269,516500,501029.0,-2.995353339787028
5304,690000,659114.0,-4.476231884057971
32596,1518000,1547111.0,1.9177206851119895
47723,555000,530379.0,-4.436216216216216
32090,1495000,1401127.99,-6.279064214046823
13100,843000,913450.37,8.357102016607353
8039,738000,696529.0,-5.619376693766938
45553,6168000,8386806.0,35.97285992217899
52025,619000,564325.0,-8.832794830371567
12869,838000,819430.0,-2.2159904534606203
44747,4000000,3703115.23,-7.422119250000001
40055,2399000,1365422.0,-43.08370154230929
35446,1708000,1636834.42,-4.166603044496491
5597,698000,739990.52,6.015833810888255
44288,530000,545703.49,2.962922641509432
36455,1800000,1683428.39,-6.476200555555561
27210,1300000,1518417.5,16.801346153846154
13131,845000,835710.8,-1.09931360946745
25026,1200000,904312.88,-24.64059333333333
21508,1049000,915641.0,-12.712964728312679
380,446000,427939.88,-4.049354260089685
34557,1650000,1751260.76,6.1370157575757585
22722,1099000,1668461.0,51.816287534121926
27617,1325000,1397600.0,5.479245283018868
22710,1099000,1146764.32,4.346161965423118
7056,720000,679275.0,-5.65625
39964,2380000,2137120.75,-10.205010504201681
14676,880000,792378.0,-9.957045454545455
32599,1519000,1368218.88,-9.926341013824892
51803,615000,688712.0,11.98569105691057
52120,620000,601040.0,-3.0580645161290323
12333,825000,903168.98,9.475027878787877
44498,3798000,3444610.0,-9.30463401790416
7273,725000,924411.0,27.50496551724138
21180,1030000,1043574.98,1.317959223300969
23276,1125000,1229764.76,9.312423111111112
26569,1280000,1392137.88,8.76077187499999
25278,1220000,1331632.95,9.150241803278684
41923,2990000,3110324.0,4.024214046822743
5090,688100,701714.0,1.9784914983287314
47881,559000,693106.97,23.990513416815737
29820,495000,490130.0,-0.9838383838383838
27777,1332575,1430910.0,7.379321989381461
38287,2049250,2074676.8,1.2407856532877906
22244,1079000,1001933.88,-7.1423651529193695
30607,502500,512975.0,2.0845771144278604
33360,1570000,1400570.96,-10.791658598726118
42536,3350000,3124073.0,-6.7440895522388065
38134,2000000,2521193.71,26.059685499999997
11579,805000,814027.75,1.1214596273291926
29317,1410000,1428765.2,1.330865248226947
16294,485000,522413.0,7.714020618556701
33944,1600000,1431137.97,-10.553876875
51273,608000,609719.68,0.28284210526316633
52820,629900,646475.0,2.6313700587394826
15156,890000,863211.5,-3.009943820224719
45870,10000000,8277760.0,-17.2224
33988,1600000,1762116.0,10.132249999999999
51337,609000,636194.99,4.465515599343184
39978,2388000,2091569.0,-12.413358458961474
4482,679300,699476.6366666666,2.97021002011874
18359,940000,678536.0,-27.81531914893617
49159,578000,536856.0,-7.11833910034602
38269,2045000,2335223.21,14.191844009779949
10780,790000,972138.19,23.055467088607585
11305,799900,921761.9,15.234641830228782
22771,1100000,1089654.99,-0.9404554545454554
15118,890000,901428.0,1.2840449438202248
16700,490000,1270659.51,159.31826734693877
32467,1505000,1520725.2,1.044863787375412
34270,1628000,1659616.5,1.9420454545454546
12878,838000,995972.52,18.85113603818616
3787,668000,567120.98,-15.101649700598804
19374,970000,895368.0,-7.694020618556702
31807,1478000,1473007.39,-0.33779499323410705
24047,1161900,1882344.77,62.00574662191238
11691,809000,795179.0,-1.7084054388133498
17695,920900,941900.0,2.280377891193398
37983,1998000,1789136.52,-10.453627627627625
37930,1990000,1783937.7,-10.354889447236184
13426,850000,1230774.0,44.79694117647059
43071,514900,517295.0,0.4651388619149349
23193,1120000,1185037.51,5.806920535714286
33034,1550000,1391365.0,-10.234516129032258
33668,1590000,1748354.16,9.959381132075466
35766,1740000,1704573.0,-2.0360344827586205
37563,1938000,2043601.74,5.449006191950464
39009,2190000,2745316.0,25.35689497716895
41894,2988000,2743714.76,-8.175543507362793
43327,518000,675117.64,30.331590733590737
53335,405000,405000.0,0.0
38407,2070000,2225008.59,7.488337681159413
36432,1799900,1539484.99,-14.46830435024168
48654,570000,551669.5,-3.215877192982456
51774,615000,655795.97,6.6334910569105645
45620,6660000,4142343.09,-37.80265630630631
45026,4500000,4543569.0,0.9682
43708,522000,586005.5,12.261590038314177
48509,568000,598841.49,5.429839788732393
26662,1285000,1213427.0,-5.56988326848249
13927,863000,831863.13,-3.607980301274623
44955,4380000,5731431.0,30.854589041095892
35003,1681000,1731762.88,3.0198024985127834
25871,1250000,1350906.0,8.07248
44658,3980000,2919032.86,-26.657465829145732
7856,735000,863940.98,17.54299047619047
32136,1498000,1714128.83,14.427825767690258
18241,938000,843635.0,-10.060234541577826
38582,2100000,2076272.41,-1.129885238095242
16523,490000,467026.0,-4.688571428571429
20987,1020000,1138966.76,11.663407843137257
53856,420000,445145.5,5.9870238095238095
13755,859000,791272.01,-7.884515715948777
20504,999900,1154916.0,15.503150315031503
49703,585000,765945.3333333335,30.93082621082624
19462,974000,1060594.0,8.890554414784395
34612,1650000,1443495.0,-12.515454545454546
35125,1690000,1711888.28,1.2951644970414218
53711,418000,449020.88,7.421263157894738
9725,769000,720778.88,-6.2706267880364095
21472,1048000,1002498.0,-4.341793893129771
34040,1605000,1438150.76,-10.395591277258566
45572,6290000,5301130.0,-15.721303656597774
26882,1295000,1445424.28,11.615774517374518
44777,4080000,4090653.5,0.26111519607843137
5286,690000,780792.88,13.158388405797103
39549,2295000,2004226.3,-12.6698779956427
33011,1550000,1750831.61,12.956878064516136
7524,728000,749045.0,2.890796703296703
27808,1335000,1421698.92,6.4943011235955
4065,672000,679703.52,1.1463571428571457
30242,499900,561016.99,12.225843168633725
17920,928000,1138723.72,22.7072974137931
14459,875000,845669.5,-3.352057142857143
45943,14880000,10833555.24,-27.193849193548385
7461,727500,816888.88,12.287131271477664
46427,535000,532064.08,-0.5487700934579518
3784,668000,696502.0,4.266766467065868
9642,766000,850317.0,11.007441253263707
16409,488000,475076.5,-2.6482581967213115
16343,487000,479148.91,-1.612133470225878
54206,430000,434810.0,1.1186046511627907
19861,985000,939682.96,-4.600714720812187
21742,1054500,1081578.7,2.567918444760546
1301,465000,553928.0,19.124301075268818
2366,648000,654972.0,1.075925925925926
18783,950000,896650.57,-5.615729473684216
6012,700000,787234.65,12.46209285714286
17515,915000,979235.78,7.020303825136614
38847,2160000,1853033.21,-14.211425462962964
22646,1098000,1091688.0,-0.5748633879781421
15031,889900,844526.99,-5.098663894819644
24540,1190000,1014837.0,-14.719579831932773
32489,1509110,1394618.0,-7.586723300488367
41696,2890000,2784289.07,-3.6578176470588293
171,440000,472338.88,7.349745454545456
31589,1460000,1558417.76,6.740942465753426
42402,3280000,3822287.23,16.53314725609756
9485,762000,718966.88,-5.647391076115485
46534,535000,533730.98,-0.23720000000000346
38222,2028000,2231690.0,10.043885601577909
38675,2125000,1820930.0,-14.309176470588236
52218,620000,687371.88,10.866432258064517
13739,858900,865993.0,0.825823728024217
32070,1494000,1468095.0,-1.7339357429718876
35753,1739000,1640026.91,-5.69137952846464
27787,1333333,1250064.9,-6.245109061277272
19230,966000,987463.98,2.22194409937888
6527,710000,696348.4,-1.9227605633802782
32092,1495000,1472619.58,-1.4970180602006637
48105,560000,653699.0,16.731964285714284
28288,1358000,1457993.95,7.363324742268038
36747,1830000,1799154.0,-1.6855737704918032
35261,1699000,1575143.0,-7.289994114184814
5915,699900,769661.0,9.967281040148594
21084,1026000,1019492.0,-0.634307992202729
8530,745100,820063.0,10.060797208428399
24624,1195000,1128043.0,-5.603096234309623
31115,510000,489832.5,-3.9544117647058825
22965,1100900,1178913.3,7.086320283404492
38830,2158000,1784360.0,-17.314179796107506
32463,1505000,1473405.0,-2.099335548172758
11242,799000,799000.0,0.0
38986,2188888,2180403.38,-0.38762239091265116
37198,1888000,1789405.76,-5.22215254237288
19859,985000,1005674.98,2.0989827411167497
45417,5500000,5437540.0,-1.1356363636363636
27534,1320000,1377302.0,4.341060606060606
1294,465000,495052.2,6.462838709677422
52304,621000,642130.22,3.4026119162640858
1352,468000,481835.0,2.9561965811965814
4567,680000,689635.0,1.4169117647058824
51001,601000,680228.34,13.182752079866884
8025,738000,633908.0,-14.104607046070461
21544,1050000,1003341.08,-4.443706666666671
15069,890000,875682.8,-1.6086741573033656
43884,525000,543777.0,3.576571428571428
19038,960000,1068691.0,11.321979166666667
26112,1258000,1107803.25,-11.939328298887123
6309,706000,784982.64,11.187342776203968
53587,415000,436934.88,5.285513253012049
39010,2190476,2198903.81,0.38474788128242704
11642,808000,745790.0,-7.699257425742574
20669,1000000,760496.0,-23.9504
9979,774900,797051.0,2.858562395147761
27552,1320000,1512883.18,14.612362121212117
13958,864900,814202.0,-5.861718117701469
31534,1459900,1417582.0,-2.898691691211727
49929,589000,616605.0,4.686757215619695
42890,3600000,3425225.44,-4.854848888888891
11770,810000,780588.76,-3.631017283950616
37530,1930000,1886788.0,-2.2389637305699486
15536,471000,501945.4,6.570148619957542
52315,621500,596093.0,-4.088012872083668
7670,730000,710915.0,-2.6143835616438356
21305,1038000,883944.4,-14.841579961464351
18473,945000,1197762.66,26.74737142857142
24399,1180000,1242090.0,5.261864406779661
4035,671500,690980.0,2.900967982129561
37552,1935000,2142100.0,10.702842377260982
54173,430000,457963.0,6.503023255813953
26861,1295000,1003383.88,-22.518619305019307
4651,680000,655978.88,-3.532517647058823
14550,878800,880000.0,0.13654984069185253
6133,701000,767517.88,9.488998573466477
4825,685000,680604.5066666666,-0.641677858880789
1155,462500,500329.0,8.179243243243244
32035,1490000,1561432.5,4.794127516778524
1130,461500,476233.0,3.1924160346695563
36616,1812000,1833270.25,1.1738548565121414
45656,6900000,8299617.1,20.284305797101442
11535,802000,775244.52,-3.336094763092267
16904,899900,895105.61,-0.532769196577399
42603,3398000,2876237.76,-15.354980576809895
9688,768000,739032.0,-3.771875
20383,999000,1140784.67,14.19265965965965
51837,615000,610106.0,-0.7957723577235774
43310,517500,535259.0,3.4316908212560384
43478,520000,561757.0,8.030192307692307
50202,592500,574408.64,-3.053394092827002
3557,665000,612210.0,-7.938345864661654
14984,888000,865349.0,-2.550788288288288
28981,1398095,1394556.09,-0.253123714769019
45098,4611500,4240686.44,-8.041061693592098
43998,525000,534471.98,1.8041866666666633
2576,649900,620010.27,-4.599127558085857
23118,1112000,1105752.56,-0.561820143884887
31268,1449000,1887505.55,30.26263285024155
49400,580000,566459.0,-2.334655172413793
33737,1598000,1719666.02,7.613643304130163
50498,598000,634867.0,6.16505016722408
52016,619000,665422.0,7.499515347334411
32215,1499000,918891.83,-38.699677785190126
38822,2153000,2202371.74,2.293160241523466
51635,612000,598787.0,-2.158986928104575
6999,720000,704729.6,-2.120888888888892
23053,1108000,1070830.0,-3.3546931407942235
5649,698000,737102.8,5.602120343839548
45859,9980000,8069271.6,-19.145575150300605
33141,1552381,1598155.86,2.9486872101629755
19726,980000,985666.0,0.5781632653061224
11259,799000,759333.8,-4.964480600750933
8882,750000,729568.0,-2.7242666666666664
36123,1775000,2221070.0,25.130704225352112
31265,1449000,1433400.0,-1.0766045548654244
84,440000,459535.0,4.439772727272727
49200,578625,603133.0,4.235558435947289
40443,2499000,2029972.88,-18.76859223689476
11919,815000,798282.0,-2.0512883435582823
12030,818000,766361.76,-6.312743276283618
51365,609900,594929.97,-2.4545056566650314
39617,2300000,2289980.71,-0.4356213043478277
40474,2499900,1883130.0,-24.67178687147486
30009,498000,501952.0,0.793574297188755
52679,627000,620229.0,-1.0799043062200957
42378,3250000,6525807.76,100.79408492307691
29211,1400000,1087888.0,-22.293714285714287
31,439000,482291.0,9.86127562642369
25304,1220000,1051000.0,-13.852459016393443
54485,437500,430340.8,-1.636388571428574
47457,550000,452066.73,-17.80604909090909
54509,438000,493405.0,12.649543378995434
13364,850000,1067178.0,25.55035294117647
36239,1788000,1808900.0,1.1689038031319912
43841,525000,583689.9,11.179028571428576
23655,1149000,991396.0,-13.71662315056571
34758,1661900,1446764.0,-12.945183224020699
54274,431000,439595.0,1.9941995359628772
44170,528888,574025.01,8.534322956845307
15589,473000,501253.74,5.973306553911203
54472,437000,445869.0,2.0295194508009153
26396,1270000,1063995.0,-16.220866141732284
35220,1699000,1697310.99,-0.09941200706297876
52188,620000,666505.0,7.5008064516129025
12017,818000,904025.51,10.516566014669927
28509,1370000,1258647.25,-8.12793795620438
35812,1749000,1573947.88,-10.008697541452264
3404,660000,636578.94,-3.5486454545454635
38924,2180000,2500262.03,14.69091880733944
13548,851000,809068.82,-4.927283196239724
41948,2998000,3353019.04,11.841862575050035
14539,878000,1003463.0,14.289635535307518
15850,479000,517853.82,8.111444676409187
20524,999998,977751.91,-2.2246134492268954
48196,562500,570268.0,1.3809777777777779
38740,2148000,1852957.36,-13.73569087523277
22388,1085000,1121342.76,3.349563133640554
49636,585000,567099.82,-3.059859829059838
45930,13800000,22941614.4,66.24358260869563
7342,725000,733557.0,1.1802758620689655
44019,525000,498028.0,-5.13752380952381
36501,1800000,1689086.0,-6.161888888888889
12250,824000,869320.1,5.5000121359223275
40706,2550000,1861788.87,-26.98867176470588
1480,635000,638377.87,0.5319480314960623
27299,1303100,1278045.99,-1.922646765405572
26141,1259900,1242041.0,-1.417493451861259
13850,860000,875535.0,1.8063953488372093
6545,710000,637360.0,-10.230985915492957
33884,1600000,932600.0,-41.712500000000006
40912,2608848,2587091.4,-0.8339542970690548
13221,848000,808514.99,-4.656251179245284
34919,1680000,1720787.5,2.427827380952381
51283,608000,640502.88,5.345868421052632
38450,2080000,2191979.88,5.3836480769230715
8136,739000,672935.0,-8.939783491204329
22427,1088000,1365306.48,25.48772794117647
51298,608000,659303.0,8.437993421052632
15777,476190,521565.23,9.528807828807825
42360,3248000,2767725.22,-14.786785098522163
4783,683000,624104.0,-8.623133235724744
24534,1189900,1159362.0,-2.5664341541305995
54268,430200,487171.13,13.24294049279405
36587,1808000,1539494.08,-14.850991150442475
45774,8288000,5380410.96,-35.08191409266409
113,440000,567165.7,28.901295454545444
49694,585000,578403.0,-1.1276923076923078
8968,750000,813777.76,8.503701333333334
3966,670000,597204.99,-10.864926865671643
471,449000,474693.42,5.722365256124718
22575,1095000,1184909.65,8.210926940639261
25983,1250000,1490290.0,19.2232
5749,699000,786277.3,12.486022889842639
52850,629900,622709.0,-1.1416097793300524
28067,1350000,906917.4,-32.82093333333333
48288,565000,596657.2,5.603044247787603
48036,560000,578275.25,3.2634375
39633,2300000,1702106.32,-25.99537739130435
24954,1200000,1236316.32,3.0263600000000053
8219,740000,737325.87,-0.36136891891891953
46028,400000,400000.0,0.0
12107,820000,783485.0,-4.453048780487805
13677,857000,890626.6,3.923757292882144
30883,508000,519307.76,2.2259370078740175
22792,1100000,802408.98,-27.05372909090909
43676,521000,479955.5,-7.878023032629558
2415,649000,671384.0,3.4489984591679503
14556,878800,858384.38,-2.3231247155211645
26655,1284000,1319336.95,2.752098909657317
19300,969000,1135878.0,17.221671826625386
20516,999900,1226447.62,22.65702770277029
30254,499900,497866.0,-0.40688137627525506
8855,750000,771165.0,2.822
20090,990000,986395.18,-0.36412323232322713
30871,508000,438935.0,-13.595472440944881
38148,2000000,2454845.04,22.742252
23672,1149000,1334100.0,16.109660574412533
44542,3850000,3610780.0,-6.213506493506493
36443,1799900,1987835.48,10.441440080004444
1667,637500,642375.0,0.7647058823529412
19604,978000,969535.88,-0.8654519427402859
15739,475000,593781.0,25.006526315789472
36408,1799000,3138738.95,74.47131461923291
47597,553500,576672.79,4.186592592592599
27471,1317000,1623625.5,23.282118451025056
52633,626000,642308.0,2.605111821086262
17516,915000,854668.0,-6.5936612021857925
47717,555000,577166.64,3.993989189189192
52594,625000,653384.86,4.541577599999997
11346,799900,1113888.54,39.25347418427304
52336,622000,632012.68,1.6097556270096545
29098,1400000,1450008.0,3.572
13930,863000,803558.01,-6.887831981460021
10841,790000,740651.76,-6.246612658227847
14347,874900,935249.09,6.897827180249168
26710,1288000,1209029.03,-6.131286490683228
47113,545000,563629.62,3.418278899082568
26014,1250000,1125381.64,-9.969468800000008
9416,760000,758786.75,-0.15963815789473684
52781,629000,617747.11,-1.7890127186009561
39341,2250000,2759207.72,22.63145422222223
28967,1398000,1580994.79,13.089756080114451
10342,780000,697898.92,-10.525779487179483
31040,510000,542922.0,6.455294117647059
46116,402500,435155.6,8.113192546583845
3709,667000,729702.0,9.400599700149925
24190,1170000,1280916.0,9.48
43409,519000,491248.0,-5.347206165703276
52582,625000,636190.47,1.7904751999999955
17268,907500,895878.54,-1.280601652892558
52249,620000,735610.0,18.64677419354839
26972,1298800,1241967.2,-4.375793039728984
24393,1180000,1416538.0,20.045593220338983
39189,2215000,1980407.5,-10.591083521444695
21546,1050000,1149417.64,9.468346666666656
42464,3299800,3225419.88,-2.2540796411903785
24288,1178000,1196800.0,1.595925297113752
10968,794900,821951.0,3.403069568499182
36074,1770000,1936256.03,9.392996045197743
11724,810000,775925.08,-4.206780246913586
44919,4300000,4008530.0,-6.778372093023257
2076,643000,617620.0,-3.947122861586314
9264,759000,733600.0,-3.3465085638998686
28652,1380000,1343021.66,-2.6795898550724697
50585,599000,602863.08,0.6449215358931483
36537,1800000,1700256.42,-5.541310000000004
1002,460000,449922.97,-2.1906586956521803
24267,1176500,1160900.0,-1.3259668508287292
27762,1330000,1693117.43,27.302062406015033
1295,465000,440017.48,-5.372584946236563
5319,690000,684434.0,-0.8066666666666666
52001,619000,659591.46,6.557586429725358
17238,905000,999582.99,10.4511591160221
39642,2300000,2261609.09,-1.6691700000000067
38193,2020000,1639319.0,-18.84559405940594
434,448000,478163.0,6.7328125000000005
2131,645000,648997.88,0.619826356589148
17053,900000,1058058.7,17.562077777777773
53113,633000,616390.0,-2.624012638230648
19058,960000,886903.0,-7.614270833333333
49612,585000,764008.15,30.599683760683767
15519,470000,481548.64,2.4571574468085133
20995,1020000,1003310.0,-1.6362745098039218
5618,698000,668106.85,-4.282686246418342
51269,608000,627050.4,3.133289473684214
35020,1685000,1642415.96,-2.527242729970329
14803,885000,911084.0,2.9473446327683614
3838,669000,669604.0,0.09028400597907324
47123,545000,571568.5,4.874954128440367
27961,1345000,1442018.88,7.21329962825278
34146,1618800,1516159.88,-6.340506548060299
812,455000,650872.99,43.049008791208784
12387,826900,787215.0,-4.799250211633813
23299,1125000,1235468.0,9.819377777777778
47122,545000,521758.7,-4.264458715596328
1185,463600,449803.76,-2.9758930112165642
35151,1695000,1598280.0,-5.706194690265487
42686,3465000,3441249.05,-0.6854531024531079
6468,710000,602906.8,-15.083549295774642
8827,750000,654051.0,-12.793199999999999
2201,645000,622589.0,-3.4745736434108525
27353,1308000,1129435.7,-13.651704892966364
4693,680000,646235.0,-4.965441176470589
52998,630000,560785.0,-10.986507936507936
20057,990000,1083891.53,9.483992929292933
36852,1850000,1792813.87,-3.091142162162156
24901,1200000,1227971.42,2.3309516666666608
25400,1225000,1506011.0,22.939673469387756
37302,1899000,1821256.62,-4.0939115323854605
19321,969900,1098710.83,13.28083616867719
16404,488000,502304.3,2.9312090163934403
38965,2188000,2247690.0,2.7280621572212067
14177,869000,536946.0,-38.211047180667435
26500,1277000,1304485.19,2.1523249804228617
13294,849000,908292.0,6.9837455830388695
8300,740000,1010677.0,36.57797297297297
43610,520000,521451.0,0.27903846153846157
29402,1415000,1545613.0,9.23060070671378
25349,1225000,1666706.0,36.05763265306122
14813,885000,893296.88,0.9375005649717519
3412,660000,640349.73,-2.977313636363639
48943,575000,637961.0,10.949739130434782
12721,835000,845750.0,1.2874251497005988
29481,1420000,1346082.8,-5.205436619718307
39374,2251000,2779890.0,23.49577965348734
52180,620000,638956.0,3.0574193548387094
11,438500,474780.0,8.273660205245154
21146,1029900,1001426.0,-2.7647344402369165
31569,1460000,1487349.79,1.8732732876712355
35909,1750000,1490274.88,-14.841435428571433
29953,496000,457794.0,-7.702822580645162
32832,1535000,1388382.29,-9.55164234527687
24254,1175000,1371385.8,16.713685106382982
33037,1550000,1373830.93,-11.365746451612907
27572,1321000,1325733.42,0.3583209689629012
49259,579900,534725.58,-7.790036213140204
3639,665000,720989.0,8.419398496240602
14155,869000,835940.0,-3.8043728423475263
18294,939888,982468.0,4.530327017687213
19088,960000,932676.0,-2.8462500000000004
38831,2158000,2057846.0,-4.6410565338276175
21543,1050000,1058061.0,0.7677142857142857
9040,752000,741201.0,-1.4360372340425531
42149,3100000,2287510.0,-26.209354838709675
41634,2880000,2695356.6,-6.411229166666664
9413,760000,766793.64,0.8939000000000018
22800,1100000,1234156.22,12.196019999999997
5451,694900,707652.0,1.8350841847747879
35704,1732800,1291781.14,-25.45122691597415
30928,509400,553543.65,8.665812720848061
32050,1490000,1345058.85,-9.727593959731538
35705,1733000,1891721.65,9.158779572994803
